Title="Input data for auralization"
Variables="Freq","Level"
##########################################
# retarded time	=      5.2021
# source time	=      0.1000
# speed of sound=    342.4376
# xpos	=  -1697.6000
# ypos	=      0.1000
# alt	=    414.4000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     32.5427
# phiy  =      0.0000
# dist  =   1747.1634
# distxy=   1697.6000
# vel   =     86.0000
# n1    =     89.8520
##########################################
ZONE T="time=        5.20 airframe broadband" I=31 F=POINT
     64.1225    104.4903
     80.7944    105.4940
    102.5960    106.5315
    128.2450    107.5006
    160.3063    108.4697
    205.1920    108.8041
    256.4900    108.8481
    320.6126    108.5830
    403.9718    107.7758
    512.9801    106.7383
    641.2251    105.7692
    807.9436    104.7655
   1025.9602    103.7280
   1282.4502    102.7589
   1603.0628    101.7898
   2051.9204    100.7177
   2564.9005     99.7486
   3206.1256     98.7795
   4039.7182     97.7758
   5129.8009     96.7383
   6412.2512     95.7692
   8079.4365     94.7655
  10259.6019     93.7280
  12824.5023     92.7589
  16030.6279     91.7898
  20519.2038     90.7177
  25649.0047     89.7486
ZONE T="time=       10.07 engine broadband (no buzzsaw)" I=31 F=POINT
     25.6490    116.8476
     32.0613    116.8476
     40.3972    116.8476
     51.2980    116.8476
     64.1225    116.8476
     80.7944    117.7888
    102.5960    118.5777
    128.2450    119.1376
    160.3063    119.5080
    205.1920    119.7555
    256.4900    119.7670
    320.6126    119.6612
    403.9718    119.3823
    512.9801    118.8484
    641.2251    118.2340
    807.9436    117.6004
   1025.9602    116.9486
   1282.4502    116.4625
   1603.0628    116.3333
   2051.9204    116.7926
   2564.9005    117.6681
   3206.1256    118.7166
   4039.7182    119.7625
   5129.8009    120.6409
   6412.2512    121.1844
   8079.4365    121.4242
  10259.6019    121.3045
  12824.5023    120.8500
  16030.6279    120.0578
  20519.2038    118.7825
  25649.0047    117.2710
ZONE T="time=       10.07 engine buzzsaw noise" I=31 F=POINT
     25.6490     91.5861
     32.0613     91.5861
     40.3972     91.5861
     51.2980     91.5861
     64.1225     91.5861
     80.7944     94.6325
    102.5960     97.8027
    128.2450    100.7942
    160.3063    103.8299
    205.1920    107.2649
    256.4900    110.4696
    320.6126    113.8044
    403.9718    117.4338
    512.9801    119.8512
    641.2251    123.5560
    807.9436    128.2653
   1025.9602    126.5082
   1282.4502    123.8833
   1603.0628    124.3220
   2051.9204    122.6841
   2564.9005    119.6743
   3206.1256    116.7001
   4039.7182    113.6444
   5129.8009    110.5028
   6412.2512    107.5784
   8079.4365    104.5559
  10259.6019    101.4361
  12824.5023     98.5245
  16030.6279     95.6144
  20519.2038     92.3962
  25649.0047     89.4878
ZONE T="time=       10.07  fan harmonics" I=5 F=POINT
   3463.5571    138.7985
   6927.1141    130.3117
  10390.6712    115.6481
  13854.2283    106.6481
  17317.7853     97.6481
##########################################
# retarded time	=     10.1455
# source time	=      6.5000
# speed of sound=    342.3165
# xpos	=  -1153.1000
# ypos	=      0.1000
# alt	=    478.3000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     41.3403
# phiy  =      0.0000
# dist  =   1247.9039
# distxy=   1153.1000
# vel   =     86.0000
# n1    =     90.0645
##########################################
ZONE T="time=       10.15 airframe broadband" I=31 F=POINT
     25.6223    100.4927
     32.0279    101.4618
     40.3551    102.4655
     51.2446    103.5030
     64.0558    104.4721
     80.7103    105.4758
    102.4893    106.5133
    128.1116    107.4824
    160.1395    108.4515
    204.9785    108.7859
    256.2231    108.8299
    320.2789    108.5647
    403.5515    107.7575
    512.4463    106.7200
    640.5579    105.7509
    807.1029    104.7472
   1024.8926    103.7097
   1281.1157    102.7406
   1601.3947    101.7715
   2049.7852    100.6994
   2562.2314     99.7303
   3202.7893     98.7612
   4035.5145     97.7575
   5124.4629     96.7200
   6405.5786     95.7509
   8071.0290     94.7472
  10248.9258     93.7097
  12811.1572     92.7406
  16013.9465     91.7715
  20497.8515     90.6994
  25622.3144     89.7303
ZONE T="time=       10.15 engine broadband (no buzzsaw)" I=31 F=POINT
     25.6223    116.8620
     32.0279    116.8620
     40.3551    116.8620
     51.2446    116.8620
     64.0558    116.8620
     80.7103    117.8030
    102.4893    118.5918
    128.1116    119.1517
    160.1395    119.5220
    204.9785    119.7693
    256.2231    119.7808
    320.2789    119.6748
    403.5515    119.3958
    512.4463    118.8616
    640.5579    118.2467
    807.1029    117.6117
   1024.8926    116.9563
   1281.1157    116.4627
   1601.3947    116.3209
   2049.7852    116.7628
   2562.2314    117.6247
   3202.7893    118.6637
   4035.5145    119.7037
   5124.4629    120.5788
   6405.5786    121.1206
   8071.0290    121.3594
  10248.9258    121.2392
  12811.1572    120.7845
  16013.9465    119.9922
  20497.8515    118.7170
  25622.3144    117.2057
ZONE T="time=       10.15 engine buzzsaw noise" I=31 F=POINT
     25.6223     91.6648
     32.0279     91.6648
     40.3551     91.6648
     51.2446     91.6648
     64.0558     91.6648
     80.7103     94.7112
    102.4893     97.8813
    128.1116    100.8726
    160.1395    103.9080
    204.9785    107.3426
    256.2231    110.5468
    320.2789    113.8809
    403.5515    117.5094
    512.4463    119.9237
    640.5579    123.6262
    807.1029    128.3350
   1024.8926    126.5797
   1281.1157    123.9541
   1601.3947    124.3922
   2049.7852    122.7552
   2562.2314    119.7454
   3202.7893    116.7712
   4035.5145    113.7155
   5124.4629    110.5739
   6405.5786    107.6494
   8071.0290    104.6270
  10248.9258    101.5072
  12811.1572     98.5955
  16013.9465     95.6855
  20497.8515     92.4672
  25622.3144     89.5589
ZONE T="time=       10.15  fan harmonics" I=5 F=POINT
   3460.1064    138.7535
   6920.2128    130.1595
  10380.3192    115.6015
  13840.4257    106.6015
  17300.5321     97.6015
##########################################
# retarded time	=     10.2181
# source time	=      6.6000
# speed of sound=    342.3140
# xpos	=  -1142.4000
# ypos	=      0.1000
# alt	=    479.6000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     41.8619
# phiy  =      0.0000
# dist  =   1238.5251
# distxy=   1142.4000
# vel   =     86.0000
# n1    =     90.0688
##########################################
ZONE T="time=       10.22 airframe broadband" I=31 F=POINT
     25.5856    100.4675
     31.9819    101.4366
     40.2973    102.4403
     51.1711    103.4778
     63.9639    104.4469
     80.5945    105.4506
    102.3422    106.4881
    127.9278    107.4572
    159.9097    108.4263
    204.6845    108.7607
    255.8556    108.8047
    319.8195    108.5396
    402.9726    107.7324
    511.7112    106.6949
    639.6390    105.7258
    805.9451    104.7221
   1023.4224    103.6846
   1279.2780    102.7155
   1599.0975    101.7464
   2046.8447    100.6743
   2558.5559     99.7052
   3198.1949     98.7361
   4029.7256     97.7324
   5117.1118     96.6949
   6396.3898     95.7258
   8059.4512     94.7221
  10234.2237     93.6846
  12792.7796     92.7155
  15990.9745     91.7464
  20468.4474     90.6743
  25585.5592     89.7052
ZONE T="time=       10.22 engine broadband (no buzzsaw)" I=31 F=POINT
     25.5856    116.8815
     31.9819    116.8815
     40.2973    116.8815
     51.1711    116.8815
     63.9639    116.8815
     80.5945    117.8224
    102.3422    118.6110
    127.9278    119.1707
    159.9097    119.5409
    204.6845    119.7880
    255.8556    119.7994
    319.8195    119.6932
    402.9726    119.4139
    511.7112    118.8794
    639.6390    118.2638
    805.9451    117.6270
   1023.4224    116.9667
   1279.2780    116.4632
   1599.0975    116.3047
   2046.8447    116.7235
   2558.5559    117.5669
   3198.1949    118.5930
   4029.7256    119.6250
   5117.1118    120.4956
   6396.3898    121.0351
   8059.4512    121.2725
  10234.2237    121.1515
  12792.7796    120.6964
  15990.9745    119.9041
  20468.4474    118.6290
  25585.5592    117.1179
ZONE T="time=       10.22 engine buzzsaw noise" I=31 F=POINT
     25.5856     91.7714
     31.9819     91.7714
     40.2973     91.7714
     51.1711     91.7714
     63.9639     91.7714
     80.5945     94.8177
    102.3422     97.9877
    127.9278    100.9788
    159.9097    104.0140
    204.6845    107.4481
    255.8556    110.6517
    319.8195    113.9850
    402.9726    117.6126
    511.7112    120.0235
    639.6390    123.7237
    805.9451    128.4319
   1023.4224    126.6783
   1279.2780    124.0522
   1599.0975    124.4895
   2046.8447    122.8535
   2558.5559    119.8437
   3198.1949    116.8695
   4029.7256    113.8138
   5117.1118    110.6722
   6396.3898    107.7477
   8059.4512    104.7253
  10234.2237    101.6054
  12792.7796     98.6938
  15990.9745     95.7837
  20468.4474     92.5655
  25585.5592     89.6571
ZONE T="time=       10.22  fan harmonics" I=5 F=POINT
   3455.3090    138.6926
   6910.6179    129.9529
  10365.9269    115.5385
  13821.2358    106.5385
  17276.5448     97.5385
##########################################
# retarded time	=     10.3911
# source time	=      6.8000
# speed of sound=    342.3115
# xpos	=  -1131.8000
# ypos	=      0.1000
# alt	=    480.9000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     41.6854
# phiy  =      0.0000
# dist  =   1229.2613
# distxy=   1131.8000
# vel   =     86.0000
# n1    =     90.0731
##########################################
ZONE T="time=       10.39 airframe broadband" I=31 F=POINT
     25.5981    100.4759
     31.9977    101.4450
     40.3170    102.4487
     51.1962    103.4862
     63.9953    104.4553
     80.6341    105.4590
    102.3925    106.4965
    127.9906    107.4656
    159.9883    108.4347
    204.7850    108.7691
    255.9812    108.8131
    319.9765    108.5479
    403.1704    107.7407
    511.9625    106.7032
    639.9531    105.7341
    806.3409    104.7304
   1023.9249    103.6929
   1279.9062    102.7238
   1599.8827    101.7547
   2047.8499    100.6826
   2559.8123     99.7135
   3199.7654     98.7444
   4031.7044     97.7407
   5119.6247     96.7032
   6399.5308     95.7341
   8063.4088     94.7304
  10239.2493     93.6929
  12799.0616     92.7238
  15998.8270     91.7547
  20478.4986     90.6826
  25598.1233     89.7135
ZONE T="time=       10.39 engine broadband (no buzzsaw)" I=31 F=POINT
     25.5981    116.8758
     31.9977    116.8758
     40.3170    116.8758
     51.1962    116.8758
     63.9953    116.8758
     80.6341    117.8169
    102.3925    118.6058
    127.9906    119.1657
    159.9883    119.5361
    204.7850    119.7835
    255.9812    119.7951
    319.9765    119.6891
    403.1704    119.4101
    511.9625    118.8759
    639.9531    118.2606
    806.3409    117.6243
   1023.9249    116.9656
   1279.9062    116.4651
   1599.8827    116.3115
   2047.8499    116.7371
   2559.8123    117.5860
   3199.7654    118.6159
   4031.7044    119.6504
   5119.6247    120.5224
   6399.5308    121.0627
   8063.4088    121.3006
  10239.2493    121.1799
  12799.0616    120.7251
  15998.8270    119.9328
  20478.4986    118.6578
  25598.1233    117.1468
ZONE T="time=       10.39 engine buzzsaw noise" I=31 F=POINT
     25.5981     91.7384
     31.9977     91.7384
     40.3170     91.7384
     51.1962     91.7384
     63.9953     91.7384
     80.6341     94.7846
    102.3925     97.9545
    127.9906    100.9454
    159.9883    103.9803
    204.7850    107.4139
    255.9812    110.6170
    319.9765    113.9495
    403.1704    117.5761
    511.9625    119.9837
    639.9531    123.6814
    806.3409    128.3891
   1023.9249    126.6373
   1279.9062    124.0105
   1599.8827    124.4472
   2047.8499    122.8122
   2559.8123    119.8024
   3199.7654    116.8281
   4031.7044    113.7724
   5119.6247    110.6308
   6399.5308    107.7064
   8063.4088    104.6839
  10239.2493    101.5641
  12799.0616     98.6524
  15998.8270     95.7424
  20478.4986     92.5242
  25598.1233     89.6158
ZONE T="time=       10.39  fan harmonics" I=5 F=POINT
   3457.1719    138.7107
   6914.3437    130.0205
  10371.5156    115.5573
  13828.6875    106.5573
  17285.8594     97.5573
##########################################
# retarded time	=     10.4637
# source time	=      6.9000
# speed of sound=    342.3093
# xpos	=  -1121.1000
# ypos	=      0.1000
# alt	=    482.1000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     42.0798
# phiy  =      0.0000
# dist  =   1219.8893
# distxy=   1121.1000
# vel   =     86.0000
# n1    =     90.0771
##########################################
ZONE T="time=       10.46 airframe broadband" I=31 F=POINT
     25.5701    100.4567
     31.9627    101.4258
     40.2730    102.4295
     51.1403    103.4670
     63.9253    104.4361
     80.5459    105.4398
    102.2806    106.4773
    127.8507    107.4464
    159.8134    108.4155
    204.5611    108.7499
    255.7014    108.7939
    319.6267    108.5287
    402.7297    107.7215
    511.4028    106.6840
    639.2535    105.7149
    805.4594    104.7112
   1022.8056    103.6737
   1278.5069    102.7046
   1598.1337    101.7355
   2045.6111    100.6634
   2557.0139     99.6943
   3196.2674     98.7252
   4027.2969     97.7215
   5114.0278     96.6840
   6392.5347     95.7149
   8054.5937     94.7112
  10228.0555     93.6737
  12785.0694     92.7046
  15981.3368     91.7355
  20456.1110     90.6634
  25570.1388     89.6943
ZONE T="time=       10.46 engine broadband (no buzzsaw)" I=31 F=POINT
     25.5701    116.8908
     31.9627    116.8908
     40.2730    116.8908
     51.1403    116.8908
     63.9253    116.8908
     80.5459    117.8318
    102.2806    118.6205
    127.8507    119.1804
    159.8134    119.5507
    204.5611    119.7979
    255.7014    119.8095
    319.6267    119.7034
    402.7297    119.4242
    511.4028    118.8897
    639.2535    118.2739
    805.4594    117.6363
   1022.8056    116.9740
   1278.5069    116.4661
   1598.1337    116.2999
   2045.6111    116.7079
   2557.0139    117.5428
   3196.2674    118.5629
   4027.2969    119.5912
   5114.0278    120.4598
   6392.5347    120.9984
   8054.5937    121.2352
  10228.0555    121.1140
  12785.0694    120.6588
  15981.3368    119.8666
  20456.1110    118.5916
  25570.1388    117.0808
ZONE T="time=       10.46 engine buzzsaw noise" I=31 F=POINT
     25.5701     91.8194
     31.9627     91.8194
     40.2730     91.8194
     51.1403     91.8194
     63.9253     91.8194
     80.5459     94.8655
    102.2806     98.0353
    127.8507    101.0261
    159.8134    104.0606
    204.5611    107.4939
    255.7014    110.6964
    319.6267    114.0283
    402.7297    117.6539
    511.4028    120.0584
    639.2535    123.7539
    805.4594    128.4611
   1022.8056    126.7110
   1278.5069    124.0836
   1598.1337    124.5196
   2045.6111    122.8855
   2557.0139    119.8757
   3196.2674    116.9014
   4027.2969    113.8457
   5114.0278    110.7041
   6392.5347    107.7797
   8054.5937    104.7572
  10228.0555    101.6374
  12785.0694     98.7257
  15981.3368     95.8157
  20456.1110     92.5974
  25570.1388     89.6891
ZONE T="time=       10.46  fan harmonics" I=5 F=POINT
   3453.5456    138.6644
   6907.0912    129.8640
  10360.6368    115.5094
  13814.1824    106.5094
  17267.7281     97.5094
##########################################
# retarded time	=     10.5365
# source time	=      7.0000
# speed of sound=    342.3068
# xpos	=  -1110.4000
# ypos	=      0.1000
# alt	=    483.4000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
